Year;Sex;Age;Location;Units;Value
2005;;;;PERCENT;5
2005;;;;PERCENT;11.76805
2005;;;;PERCENT;12.21148
2005;;;;PERCENT;16.44574
2005;;;;PERCENT;19.97944
2005;;;;PERCENT;19.85657
2005;;;;PERCENT;11.30556
2005;;;;PERCENT;14.33848
2005;;;;PERCENT;4.52632
2005;;;;PERCENT;10.02931
2005;;;;PERCENT;9.53202
2005;;;;PERCENT;15.72165
2005;;;;PERCENT;19.41641
2005;;;;PERCENT;9.83451
2010;;;;PERCENT;12.45249
2010;;;;PERCENT;11.76308
2010;;;;PERCENT;19.16054
2010;;;;PERCENT;5
2010;;;;PERCENT;11.27734
2010;;;;PERCENT;12.26846
2010;;;;PERCENT;17.24118
2010;;;;PERCENT;11.27734
2010;;;;PERCENT;12.26846
2010;;;;PERCENT;12.45249
2010;;;;PERCENT;19.16054
2010;;;;PERCENT;11.76308
2010;;;;PERCENT;5
2010;;;;PERCENT;17.24118
2015;;;;PERCENT;5
2015;;;;PERCENT;19.99131
2015;;;;PERCENT;11.1272
2015;;;;PERCENT;14.29818
2015;;;;PERCENT;10.42766
2015;;;;PERCENT;10.94108
2015;;;;PERCENT;10.63792
2015;;;;PERCENT;14.29818
2015;;;;PERCENT;11.1272
2015;;;;PERCENT;10.42766
2015;;;;PERCENT;10.63792
2015;;;;PERCENT;10.94108
2015;;;;PERCENT;19.99131
2015;;;;PERCENT;5
2020;;;;PERCENT;7.55672
2020;;;;PERCENT;6.64457
2020;;;;PERCENT;7.13471
2020;;;;PERCENT;9.98397
2020;;;;PERCENT;19.7708
2020;;;;PERCENT;14.33197
2020;;;;PERCENT;19.7708
2020;;;;PERCENT;7.55672
2020;;;;PERCENT;6.64457
2020;;;;PERCENT;9.98397
2020;;;;PERCENT;7.13471
2020;;;;PERCENT;14.33197
